tool,size,metric,run,value,unit,timestamp
esbuild,s-200,M10,1,135.28,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,2,139.73,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,3,99.61,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,4,136.84,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,5,140,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,6,137.78,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,7,137.72,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,8,143.19,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,9,147.5,MiB,2026-09-15T08:34:47Z
esbuild,s-200,M10,10,149.03,MiB,2026-09-15T08:34:47Z
