tool,size,metric,run,value,unit,timestamp
vite,bp-react,M10,1,465,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,2,474,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,3,468,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,4,469,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,5,467,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,6,463,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,7,471,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,8,474,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,9,474,MB,2026-09-13T23:38:13Z
vite,bp-react,M10,10,468,MB,2026-09-13T23:38:13Z
