tool,size,metric,run,value,unit,timestamp
vite,bp-react,M3,1,5791,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,2,1340,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,3,1231,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,4,1324,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,5,1264,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,6,1226,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,7,1298,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,8,1231,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,9,1214,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,10,1232,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,11,1384,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,12,1217,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,13,1353,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,14,1178,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,15,1190,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,16,1204,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,17,1272,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,18,1239,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,19,1220,ms,2026-09-13T23:41:54Z
vite,bp-react,M3,20,1376,ms,2026-09-13T23:41:54Z
