tool,size,metric,run,value,unit,timestamp
vite,xs-50,M11,1,2.58,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,2,2.14,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,3,2.18,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,4,1.96,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,5,2.16,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,6,1.92,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,7,1.94,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,8,1.92,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,9,1.90,seconds,2026-09-11T21:07:51Z
vite,xs-50,M11,10,1.88,seconds,2026-09-11T21:07:51Z
