tool,size,metric,run,value,unit,timestamp
esbuild,l-2000,M10,1,158.9,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,2,181.5,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,3,175.6,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,4,176.1,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,5,176.7,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,6,180.2,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,7,177.9,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,8,178.9,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,9,179.7,MB,2026-09-12T00:09:05Z
esbuild,l-2000,M10,10,173.3,MB,2026-09-12T00:09:05Z
