tool,size,metric,run,value,unit,timestamp
webpack,xs-50,M1,1,8329,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,2,3889,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,3,2422,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,4,2577,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,5,2547,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,6,2531,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,7,2682,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,8,2637,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,9,2955,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,10,2454,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,11,2503,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,12,2430,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,13,2417,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,14,2448,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,15,2439,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,16,2467,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,17,2413,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,18,2445,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,19,2430,ms,2026-09-12T06:54:40Z
webpack,xs-50,M1,20,2722,ms,2026-09-12T06:54:40Z
