tool,size,metric,run,value,unit,timestamp
rollup,l-2000,M2,1,30223,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,2,24625,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,3,24181,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,4,24676,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,5,22577,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,6,25230,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,7,24135,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,8,24267,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,9,24591,ms,2026-09-12T07:56:28Z
rollup,l-2000,M2,10,24946,ms,2026-09-12T07:56:28Z
