tool,size,metric,run,value,unit,timestamp
vite,l-2000,M2,1,11111,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,2,3702,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,3,2994,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,4,2920,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,5,2980,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,6,2864,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,7,2925,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,8,2848,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,9,2928,ms,2026-09-11T21:01:12Z
vite,l-2000,M2,10,2896,ms,2026-09-11T21:01:12Z
