tool,size,metric,run,value,unit,timestamp
rspack,xl-5000,M4,1,-1,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,2,-1,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,3,-1,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,4,-1,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,5,-1,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,6,48358,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,7,1079,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,8,5446,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,9,638,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,10,67,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,11,182,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,12,42,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,13,23,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,14,899,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,15,65,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,16,15,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,17,15,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,18,44,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,19,14,ms,2026-09-14T19:58:30Z
rspack,xl-5000,M4,20,12,ms,2026-09-14T19:58:30Z
