tool,size,metric,run,value,unit,timestamp
rollup,xs-50,M10,1,402.9,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,2,472.0,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,3,407.5,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,4,401.4,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,5,408.2,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,6,405.7,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,7,471.7,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,8,403.2,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,9,469.6,MB,2026-09-12T10:42:37Z
rollup,xs-50,M10,10,473.9,MB,2026-09-12T10:42:37Z
