tool,size,metric,run,value,unit,timestamp
rollup,xl-5000,M3,1,17395,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,2,14002,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,3,15303,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,4,15195,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,5,14820,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,6,14455,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,7,17565,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,8,16458,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,9,16986,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,10,16719,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,11,17670,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,12,16855,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,13,16477,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,14,17864,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,15,49301,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,16,20542,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,17,18803,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,18,43675,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,19,20124,ms,2026-09-14T17:57:45Z
rollup,xl-5000,M3,20,20419,ms,2026-09-14T17:57:45Z
