tool,size,metric,run,value,unit,timestamp
webpack,m-500,M4,1,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,2,51,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,3,15,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,4,53,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,5,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,6,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,7,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,8,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,9,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,10,49,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,11,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,12,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,13,22,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,14,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,15,36,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,16,19,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,17,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,18,14,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,19,13,ms,2026-09-12T07:46:15Z
webpack,m-500,M4,20,14,ms,2026-09-12T07:46:15Z
