tool,size,metric,run,value,unit,timestamp
webpack,m-500,M10,1,2229.3,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,2,2141.7,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,3,2119.1,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,4,2051.6,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,5,2214.4,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,6,2109.8,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,7,2160.0,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,8,2127.9,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,9,2041.2,MB,2026-09-12T05:57:19Z
webpack,m-500,M10,10,1963.5,MB,2026-09-12T05:57:19Z
