tool,size,metric,run,value,unit,timestamp
rspack,m-500,M3,1,90,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,2,301,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,3,59,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,4,411,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,5,415,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,6,301,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,7,299,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,8,289,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,9,627,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,10,74,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,11,348,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,12,298,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,13,409,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,14,402,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,15,402,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,16,76,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,17,413,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,18,400,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,19,308,ms,2026-09-11T23:05:51Z
rspack,m-500,M3,20,421,ms,2026-09-11T23:05:51Z
