tool,size,metric,run,value,unit,timestamp
rspack,xl-5000,M3,1,14932,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,2,642,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,3,10602,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,4,1189,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,5,18970,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,6,16720,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,7,418,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,8,338,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,9,2859,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,10,1315,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,11,13605,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,12,533,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,13,1406,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,14,13914,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,15,15001,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,16,13996,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,17,13216,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,18,15397,ms,2026-09-14T17:25:12Z
rspack,xl-5000,M3,19,16078,ms,2026-09-14T17:25:12Z
