tool,size,metric,run,value,unit,timestamp
webpack,xs-50,M3,1,155,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,2,148,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,3,92,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,4,142,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,5,148,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,6,159,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,7,142,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,8,130,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,9,79,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,10,166,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,11,85,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,12,146,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,13,133,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,14,77,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,15,69,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,16,79,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,17,142,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,18,78,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,19,160,ms,2026-09-12T07:03:48Z
webpack,xs-50,M3,20,80,ms,2026-09-12T07:03:48Z
