tool,size,metric,run,value,unit,timestamp
rspack,xs-50,M1,1,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,2,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,3,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,4,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,5,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,6,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,7,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,8,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,9,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,10,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,11,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,12,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,13,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,14,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,15,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,16,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,17,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,18,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,19,-1,ms,2026-09-11T21:52:06Z
rspack,xs-50,M1,20,-1,ms,2026-09-11T21:52:06Z
