tool,size,metric,run,value,unit,timestamp
rspack,m-500,M11,1,5.06,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,2,4.88,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,3,4.62,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,4,4.64,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,5,4.60,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,6,4.88,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,7,4.68,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,8,5.30,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,9,4.80,seconds,2026-09-11T21:48:30Z
rspack,m-500,M11,10,4.76,seconds,2026-09-11T21:48:30Z
