tool,size,metric,run,value,unit,timestamp
vite,l-2000,M11,1,6.20,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,2,5.62,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,3,5.66,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,4,5.74,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,5,5.92,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,6,5.86,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,7,6.34,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,8,6.28,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,9,6.38,seconds,2026-09-11T21:08:39Z
vite,l-2000,M11,10,6.42,seconds,2026-09-11T21:08:39Z
