tool,size,metric,run,value,unit,timestamp
rspack,xs-50,M2,1,4257,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,2,1279,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,3,1152,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,4,1198,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,5,1147,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,6,1259,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,7,1115,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,8,1111,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,9,1104,ms,2026-09-11T21:34:37Z
rspack,xs-50,M2,10,1103,ms,2026-09-11T21:34:37Z
