tool,size,metric,run,value,unit,timestamp
vite,xl-5000,M2,1,16013,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,2,6261,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,3,5714,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,4,5590,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,5,5924,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,6,5433,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,7,5847,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,8,5903,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,9,6194,ms,2026-09-11T21:01:53Z
vite,xl-5000,M2,10,5896,ms,2026-09-11T21:01:53Z
