tool,size,metric,run,value,unit,timestamp
rollup,m-500,M3,1,3253,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,2,3195,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,3,3012,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,4,2956,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,5,3014,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,6,3216,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,7,2944,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,8,2984,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,9,2986,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,10,3159,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,11,3132,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,12,3000,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,13,3190,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,14,3128,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,15,2917,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,16,3300,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,17,3313,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,18,3792,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,19,3120,ms,2026-09-13T23:22:48Z
rollup,m-500,M3,20,3258,ms,2026-09-13T23:22:48Z
