tool,size,metric,run,value,unit,timestamp
rollup,bp-react,M10,1,643.02,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,2,607.84,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,3,629.56,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,4,640.36,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,5,636.23,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,6,641.53,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,7,649.3,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,8,644.84,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,9,634.88,MiB,2026-09-15T08:34:47Z
rollup,bp-react,M10,10,644.31,MiB,2026-09-15T08:34:47Z
