tool,size,metric,run,value,unit,timestamp
vite,xl-5000,M2,1,7780,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,2,17740,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,3,5520,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,4,5530,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,5,5690,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,6,5260,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,7,5540,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,8,5580,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,9,14470,ms,2026-09-15T08:34:47Z
vite,xl-5000,M2,10,5540,ms,2026-09-15T08:34:47Z
