tool,size,metric,run,value,unit,timestamp
vite,m-500,M10,1,526.73,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,2,554.44,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,3,550.83,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,4,553.58,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,5,553.56,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,6,553.53,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,7,554.3,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,8,552.91,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,9,553.25,MiB,2026-09-15T08:34:47Z
vite,m-500,M10,10,549.83,MiB,2026-09-15T08:34:47Z
