tool,size,metric,run,value,unit,timestamp
rollup,s-200,M2,1,11030,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,2,3840,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,3,3840,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,4,3720,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,5,4730,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,6,9930,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,7,3940,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,8,3720,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,9,3900,ms,2026-09-15T08:34:47Z
rollup,s-200,M2,10,3800,ms,2026-09-15T08:34:47Z
